id,Char,gender,Genre,Title,line_count,pkey
5622,CREATURE,,Sci-Fi,starwarstheempirestrikesback,69,creature-starwarstheempirestrikesback
5623,NEEDA,,Sci-Fi,starwarstheempirestrikesback,24,needa-starwarstheempirestrikesback
5624,YODA,M,Sci-Fi,starwarstheempirestrikesback,148,yoda-starwarstheempirestrikesback
5625,HAN,M,Sci-Fi,starwarstheempirestrikesback,566,han-starwarstheempirestrikesback
5626,LEIA,F,Sci-Fi,starwarstheempirestrikesback,314,leia-starwarstheempirestrikesback
5627,PIETT,,Sci-Fi,starwarstheempirestrikesback,58,piett-starwarstheempirestrikesback
5628,THREEPIO,M,Sci-Fi,starwarstheempirestrikesback,334,threepio-starwarstheempirestrikesback
5629,LANDO,M,Sci-Fi,starwarstheempirestrikesback,202,lando-starwarstheempirestrikesback
5630,TUGGLE,,Sci-Fi,aliennation,43,tuggle-aliennation
5631,KRISTIN'S VOICE,,Sci-Fi,aliennation,26,kristin's_voice-aliennation
5632,WARNER,,Sci-Fi,aliennation,41,warner-aliennation
5633,MAYOR,,Sci-Fi,aliennation,35,mayor-aliennation
5634,PORTER,,Sci-Fi,aliennation,27,porter-aliennation
5635,WATSON,,Sci-Fi,aliennation,21,watson-aliennation
5636,FEDORCHUK,,Sci-Fi,aliennation,49,fedorchuk-aliennation
5637,WINTER,,Sci-Fi,aliennation,67,winter-aliennation
5638,OPERATOR,,Sci-Fi,aliennation,38,operator-aliennation
5639,O'NEAL,,Sci-Fi,aliennation,51,o'neal-aliennation
5640,QUINT,,Sci-Fi,aliennation,36,quint-aliennation
5641,KIPLING,,Sci-Fi,aliennation,23,kipling-aliennation
5642,CASSANDRA,F,Sci-Fi,aliennation,78,cassandra-aliennation
5643,HARCOURT,M,Sci-Fi,aliennation,159,harcourt-aliennation
5644,JETSON,M,Sci-Fi,aliennation,534,jetson-aliennation
5645,SYKES,M,Sci-Fi,aliennation,859,sykes-aliennation
5646,BREEN,,Sci-Fi,terminator,25,breen-terminator
5647,CLERK,,Sci-Fi,terminator,22,clerk-terminator
5648,ANCHORMAN,,Sci-Fi,terminator,21,anchorman-terminator
5649,GINGER,,Sci-Fi,terminator,72,ginger-terminator
5650,TRAXLER,,Sci-Fi,terminator,84,traxler-terminator
5651,VUKOVICH,,Sci-Fi,terminator,147,vukovich-terminator
5652,DRIVER,,Sci-Fi,terminator,21,driver-terminator
5653,TERMINATOR,,Sci-Fi,terminator,59,terminator-terminator
5654,CREWCUT GUY,,Sci-Fi,signs,43,crewcut_guy-signs
5655,PHARMACIST,,Sci-Fi,signs,24,pharmacist-signs
5656,RAY,,Sci-Fi,signs,41,ray-signs
5657,TV ANCHOR,,Sci-Fi,signs,54,tv_anchor-signs
5658,OFFICER PASKI,F,Sci-Fi,signs,239,officer_paski-signs
5659,COLLEEN,F,Sci-Fi,signs,28,colleen-signs
5660,BO,,Sci-Fi,signs,80,bo-signs
5661,MERRILL,M,Sci-Fi,signs,387,merrill-signs
5662,MORGAN,F,Sci-Fi,signs,254,morgan-signs
5663,BARNES,,Sci-Fi,terminatorsalvation,42,barnes-terminatorsalvation
5664,JEREMY (cont'd),,Sci-Fi,terminatorsalvation,29,jeremy_(cont'd)-terminatorsalvation
5665,MARCUS (cont'd),,Sci-Fi,terminatorsalvation,60,marcus_(cont'd)-terminatorsalvation
5666,SERENA,F,Sci-Fi,terminatorsalvation,102,serena-terminatorsalvation
5667,BLAIR (cont'd),,Sci-Fi,terminatorsalvation,48,blair_(cont'd)-terminatorsalvation
5668,BLAIR,,Sci-Fi,terminatorsalvation,171,blair-terminatorsalvation
5669,CONNOR,M,Sci-Fi,terminatorsalvation,91,connor-terminatorsalvation
5670,KATE,F,Sci-Fi,terminatorsalvation,30,kate-terminatorsalvation
5671,MARCUS,M,Sci-Fi,terminatorsalvation,389,marcus-terminatorsalvation
5672,(CONTINUED),NA,Sci-Fi,terminatorsalvation,206,(continued)-terminatorsalvation
5673,SETH,M,Sci-Fi,looper,26,seth-looper
5674,JESSE,,Sci-Fi,looper,28,jesse-looper
5675,KID BLUE,,Sci-Fi,looper,29,kid_blue-looper
5676,ABE,M,Sci-Fi,looper,29,abe-looper
5677,OLD JOE,M,Sci-Fi,looper,52,old_joe-looper
5678,SARA,F,Sci-Fi,looper,134,sara-looper
5679,CID,,Sci-Fi,looper,54,cid-looper
5680,WHITMAN,,Sci-Fi,hellboy,43,whitman-hellboy
5681,MATLIN,,Sci-Fi,hellboy,21,matlin-hellboy
5682,OLD MATLIN,,Sci-Fi,hellboy,28,old_matlin-hellboy
5683,BROOM,M,Sci-Fi,hellboy,283,broom-hellboy
5684,ABE,,Sci-Fi,hellboy,88,abe-hellboy
5685,MANNING,,Sci-Fi,hellboy,123,manning-hellboy
5686,GRIGORY,,Sci-Fi,hellboy,151,grigory-hellboy
5687,ILSA,,Sci-Fi,hellboy,34,ilsa-hellboy
5688,MYERS,,Sci-Fi,hellboy,212,myers-hellboy
5689,HELLBOY,M,Sci-Fi,hellboy,488,hellboy-hellboy
5690,WALDMAN,,Sci-Fi,frankenstein,121,waldman-frankenstein
5691,FELIX,M,Sci-Fi,frankenstein,26,felix-frankenstein
5692,GRANDFATHER,M,Sci-Fi,frankenstein,42,grandfather-frankenstein
5693,KREMPE,,Sci-Fi,frankenstein,62,krempe-frankenstein
5694,WILLIAM,M,Sci-Fi,frankenstein,22,william-frankenstein
5695,PROSECUTOR,,Sci-Fi,frankenstein,27,prosecutor-frankenstein
5696,JUSTINE,F,Sci-Fi,frankenstein,81,justine-frankenstein
5697,CLAUDE,,Sci-Fi,frankenstein,30,claude-frankenstein
5698,ELIZABETH,F,Sci-Fi,frankenstein,230,elizabeth-frankenstein
5699,CREATURE,M,Sci-Fi,frankenstein,275,creature-frankenstein
5700,WALTON,M,Sci-Fi,frankenstein,102,walton-frankenstein
5701,RESIDENT #1,,Sci-Fi,islandthe,33,resident_#1-islandthe
5702,KLEINWORT,,Sci-Fi,islandthe,23,kleinwort-islandthe
5703,MCCORD,,Sci-Fi,islandthe,78,mccord-islandthe
5704,DR. SANGER (cont'd),,Sci-Fi,islandthe,24,dr._sanger_(cont'd)-islandthe
5705,T H E WASP,,Sci-Fi,islandthe,27,t_h_e_wasp-islandthe
5706,- - P L E A S U R E PARTNER SELECTED; PROGRAM COMMENCING...,NA,Sci-Fi,islandthe,32,-_-_p_l_e_a_s_u_r_e_partner_selected;_program_commencing...-islandthe
5707,I C E ON SPEAKER,NA,Sci-Fi,islandthe,28,i_c_e_on_speaker-islandthe
5708,THE DOCTOR,,Sci-Fi,islandthe,39,the_doctor-islandthe
5709,JONES,,Sci-Fi,islandthe,76,jones-islandthe
5710,SCHEER (INTO HEADSET),,Sci-Fi,islandthe,21,scheer_(into_headset)-islandthe
5711,CENSOR (ON HOLOFRAME),,Sci-Fi,islandthe,27,censor_(on_holoframe)-islandthe
5712,OZZIE,,Sci-Fi,islandthe,119,ozzie-islandthe
5713,THE SNAKE,,Sci-Fi,islandthe,28,the_snake-islandthe
5714,GREY DOVE,,Sci-Fi,islandthe,26,grey_dove-islandthe
5715,BURDON,,Sci-Fi,islandthe,30,burdon-islandthe
5716,DIGGS,,Sci-Fi,islandthe,150,diggs-islandthe
5717,TOM,M,Sci-Fi,islandthe,116,tom-islandthe
5718,SCHEER,,Sci-Fi,islandthe,204,scheer-islandthe
5719,D R . ABRAMS,,Sci-Fi,islandthe,43,d_r_._abrams-islandthe
5720,CROWNE,,Sci-Fi,islandthe,171,crowne-islandthe
5721,A VOICE,,Sci-Fi,islandthe,39,a_voice-islandthe
5722,DR. SANGER,,Sci-Fi,islandthe,322,dr._sanger-islandthe
5723,LYDIA,F,Sci-Fi,islandthe,41,lydia-islandthe
5724,MERRICK,,Sci-Fi,islandthe,412,merrick-islandthe
5725,CENSOR,,Sci-Fi,islandthe,43,censor-islandthe
5726,ESTER,,Sci-Fi,islandthe,201,ester-islandthe
5727,LINCOLN,M,Sci-Fi,islandthe,721,lincoln-islandthe
5728,MEKUM,,Sci-Fi,soldier,158,mekum-soldier
5729,MACE,,Sci-Fi,soldier,159,mace-soldier
5730,HAWKINS,,Sci-Fi,soldier,57,hawkins-soldier
5731,SANDRA,F,Sci-Fi,soldier,265,sandra-soldier
5732,JOHNNY,M,Sci-Fi,soldier,27,johnny-soldier
5733,RUBRICK,,Sci-Fi,soldier,144,rubrick-soldier
5734,CHURCH,,Sci-Fi,soldier,261,church-soldier
5735,SLOAN,,Sci-Fi,soldier,136,sloan-soldier
5736,MEKUM/VIDEO IMAGE,,Sci-Fi,soldier,33,mekum/video_image-soldier
5737,SLADE,,Sci-Fi,soldier,100,slade-soldier
5738,RILEY,,Sci-Fi,soldier,23,riley-soldier
5739,PEPPER,F,Sci-Fi,avengersthe2012,67,pepper-avengersthe2012
5740,THE OTHER,NA,Sci-Fi,avengersthe2012,36,the_other-avengersthe2012
5741,AGENT PHIL COULSON,M,Sci-Fi,avengersthe2012,141,agent_phil_coulson-avengersthe2012
5742,SECURITY GUARD,M,Sci-Fi,avengersthe2012,23,security_guard-avengersthe2012
5743,NATASHA,F,Sci-Fi,avengersthe2012,176,natasha-avengersthe2012
5744,CLINT BARTON,M,Sci-Fi,avengersthe2012,58,clint_barton-avengersthe2012
5745,STEVE,M,Sci-Fi,avengersthe2012,174,steve-avengersthe2012
5746,BANNER,M,Sci-Fi,avengersthe2012,208,banner-avengersthe2012
5747,HAWKEYE,M,Sci-Fi,avengersthe2012,29,hawkeye-avengersthe2012
5748,SELVIG,M,Sci-Fi,avengersthe2012,52,selvig-avengersthe2012
5749,JARVIS,M,Sci-Fi,avengersthe2012,31,jarvis-avengersthe2012
5750,IRON MAN,M,Sci-Fi,avengersthe2012,61,iron_man-avengersthe2012
5751,BLACK WIDOW,F,Sci-Fi,avengersthe2012,45,black_widow-avengersthe2012
5752,CAPTAIN AMERICA,M,Sci-Fi,avengersthe2012,116,captain_america-avengersthe2012
5753,(A BEAT),NA,Sci-Fi,avengersthe2012,26,(a_beat)-avengersthe2012
5754,THOR,M,Sci-Fi,avengersthe2012,122,thor-avengersthe2012
5755,WORLD SECURITY COUNCIL #1,NA,Sci-Fi,avengersthe2012,37,world_security_council_#1-avengersthe2012
5756,NICK FURY,M,Sci-Fi,avengersthe2012,320,nick_fury-avengersthe2012
5757,DR. YUEH,M,Sci-Fi,dune,31,dr._yueh-dune
5758,KYNES,M,Sci-Fi,dune,145,kynes-dune
5759,DUNCAN,M,Sci-Fi,dune,29,duncan-dune
5760,YUEH,M,Sci-Fi,dune,38,yueh-dune
5761,PITER,M,Sci-Fi,dune,63,piter-dune
5762,DUKE LETO,M,Sci-Fi,dune,153,duke_leto-dune
5763,REVEREND MOTHER RAMALLO,F,Sci-Fi,dune,47,reverend_mother_ramallo-dune
5764,VOICE,NA,Sci-Fi,dune,44,voice-dune
5765,STILGAR,M,Sci-Fi,dune,139,stilgar-dune
5766,THUFIR,M,Sci-Fi,dune,71,thufir-dune
5767,REVEREND MOTHER,F,Sci-Fi,dune,159,reverend_mother-dune
5768,GURNEY,M,Sci-Fi,dune,113,gurney-dune
5769,CHANI,M,Sci-Fi,dune,37,chani-dune
5770,FEYD,M,Sci-Fi,dune,28,feyd-dune
5771,EMPEROR,M,Sci-Fi,dune,124,emperor-dune
5772,JESSICA,F,Sci-Fi,dune,296,jessica-dune
5773,ALIA,F,Sci-Fi,dune,48,alia-dune
5774,HOLLIS,NA,Sci-Fi,eventhorizon,58,hollis-eventhorizon
5775,LYLE,NA,Sci-Fi,eventhorizon,44,lyle-eventhorizon
5776,JUSTIN,M,Sci-Fi,eventhorizon,110,justin-eventhorizon
5777,KILPACK,M,Sci-Fi,eventhorizon,22,kilpack-eventhorizon
5778,SMITH,M,Sci-Fi,eventhorizon,199,smith-eventhorizon
5779,WEIR,M,Sci-Fi,eventhorizon,517,weir-eventhorizon
5780,STARCK,F,Sci-Fi,eventhorizon,339,starck-eventhorizon
5781,COOPER,M,Sci-Fi,eventhorizon,157,cooper-eventhorizon
5782,FARGO,M,Sci-Fi,judgedredd,27,fargo-judgedredd
5783,MCGRUDER,F,Sci-Fi,judgedredd,25,mcgruder-judgedredd
5784,FERGIE (X),M,Sci-Fi,judgedredd,48,fergie_(x)-judgedredd
5785,DREDD (X),M,Sci-Fi,judgedredd,65,dredd_(x)-judgedredd
5786,GRIFFIN,M,Sci-Fi,judgedredd,68,griffin-judgedredd
5787,FERGIE,M,Sci-Fi,judgedredd,74,fergie-judgedredd
5788,HERSHEY (X),F,Sci-Fi,judgedredd,39,hershey_(x)-judgedredd
5789,CENTRAL,NA,Sci-Fi,judgedredd,52,central-judgedredd
5790,RICO,M,Sci-Fi,judgedredd,106,rico-judgedredd
5791,HERSHEY,F,Sci-Fi,judgedredd,113,hershey-judgedredd
5792,(CONTINUED),NA,Sci-Fi,judgedredd,168,(continued)-judgedredd
5793,DREDD,M,Sci-Fi,judgedredd,192,dredd-judgedredd
5794,OLMEYER (X),M,Sci-Fi,judgedredd,36,olmeyer_(x)-judgedredd
5795,PRIME,M,Sci-Fi,transformersthemovie,35,prime-transformersthemovie
5796,MEGATRON,M,Sci-Fi,transformersthemovie,106,megatron-transformersthemovie
5797,BUMBLEBEE,M,Sci-Fi,transformersthemovie,21,bumblebee-transformersthemovie
5798,ULTRA MAGNUS,M,Sci-Fi,transformersthemovie,119,ultra_magnus-transformersthemovie
5799,PERCEPTOR,M,Sci-Fi,transformersthemovie,57,perceptor-transformersthemovie
5800,UNICRON,M,Sci-Fi,transformersthemovie,79,unicron-transformersthemovie
5801,GRIMLOCK,M,Sci-Fi,transformersthemovie,75,grimlock-transformersthemovie
5802,ARCEE,M,Sci-Fi,transformersthemovie,54,arcee-transformersthemovie
5803,ON DANIEL,M,Sci-Fi,transformersthemovie,29,on_daniel-transformersthemovie
5804,DANIEL,M,Sci-Fi,transformersthemovie,107,daniel-transformersthemovie
5805,WRECK-GAR,M,Sci-Fi,transformersthemovie,81,wreck-gar-transformersthemovie
5806,ANOTHER ANGLE,NA,Sci-Fi,transformersthemovie,30,another_angle-transformersthemovie
5807,OPTIMUS PRIME,M,Sci-Fi,transformersthemovie,49,optimus_prime-transformersthemovie
5808,GALVATRON,M,Sci-Fi,transformersthemovie,114,galvatron-transformersthemovie
5809,HOT ROD,M,Sci-Fi,transformersthemovie,247,hot_rod-transformersthemovie
5810,SPRINGER,M,Sci-Fi,transformersthemovie,102,springer-transformersthemovie
5811,(CONTINUED),NA,Sci-Fi,transformersthemovie,140,(continued)-transformersthemovie
5812,JAZZ,M,Sci-Fi,transformersthemovie,25,jazz-transformersthemovie
5813,KUP,M,Sci-Fi,transformersthemovie,206,kup-transformersthemovie
5814,NICK,M,Sci-Fi,hottubtimemachine,138,nick-hottubtimemachine
5815,JACOB,M,Sci-Fi,hottubtimemachine,99,jacob-hottubtimemachine
5816,ADAM,M,Sci-Fi,hottubtimemachine,266,adam-hottubtimemachine
5817,LOU,M,Sci-Fi,hottubtimemachine,203,lou-hottubtimemachine
5818,GRANDMOTHER,F,Mystery,redridinghood,71,grandmother-redridinghood
5819,ATTEWATER,,Mystery,redridinghood,29,attewater-redridinghood
5820,ROXANNE,F,Mystery,redridinghood,39,roxanne-redridinghood
5821,SOLOMON,M,Mystery,redridinghood,79,solomon-redridinghood
5822,SUZETTE,F,Mystery,redridinghood,30,suzette-redridinghood
5823,CESAIRE,,Mystery,redridinghood,38,cesaire-redridinghood
5824,PETER,M,Mystery,redridinghood,55,peter-redridinghood
5825,ISABELLE,F,Mystery,redridinghood,201,isabelle-redridinghood
5826,(CONTINUED),NA,Mystery,redridinghood,92,(continued)-redridinghood
5827,CONTINUED:,NA,Mystery,redridinghood,76,continued:-redridinghood
5828,MATTHEW,M,Mystery,grudgethe,165,matthew-grudgethe
5829,HAND on the railing two floors down.,NA,Mystery,grudgethe,27,hand_on_the_railing_two_floors_down.-grudgethe
5830,INT. OFFICE BUILDING - FOYER - NIGHT,NA,Mystery,grudgethe,32,int._office_building_-_foyer_-_night-grudgethe
5831,SUSAN,F,Mystery,grudgethe,126,susan-grudgethe
5832,"THUD. THUD. Yoko pauses, turning towards the open door to",NA,Mystery,grudgethe,28,"thud._thud._yoko_pauses,_turning_towards_the_open_door_to-grudgethe"
5833,NAKAGAWA,,Mystery,grudgethe,74,nakagawa-grudgethe
5834,ALEX,,Mystery,grudgethe,98,alex-grudgethe
5835,IGARASHI (IN JAPANESE),,Mystery,grudgethe,59,igarashi_(in_japanese)-grudgethe
5836,NAKAGAWA (IN JAPANESE),,Mystery,grudgethe,41,nakagawa_(in_japanese)-grudgethe
5837,CORONER (IN JAPANESE),,Mystery,grudgethe,31,coroner_(in_japanese)-grudgethe
5838,MARIA,F,Mystery,grudgethe,86,maria-grudgethe
5839,OMITTED,NA,Mystery,grudgethe,44,omitted-grudgethe
5840,PETER (IN JAPANESE),,Mystery,grudgethe,43,peter_(in_japanese)-grudgethe
5841,DOUG,M,Mystery,grudgethe,151,doug-grudgethe
5842,PETER,M,Mystery,grudgethe,23,peter-grudgethe
5843,INT. THE H - ENTRANCE - NIGHT,NA,Mystery,grudgethe,24,int._the_h_-_entrance_-_night-grudgethe
5844,KAREN,F,Mystery,grudgethe,361,karen-grudgethe
5845,ELDERLY JAPANESE MAN,M,Mystery,inception,24,elderly_japanese_man-inception
5846,MILES,,Mystery,inception,56,miles-inception
5847,YUSUF,M,Mystery,inception,143,yusuf-inception
5848,(MORE),NA,Mystery,inception,22,(more)-inception
5849,EAMES,M,Mystery,inception,272,eames-inception
5850,MAL,F,Mystery,inception,216,mal-inception
5851,BROWNING,,Mystery,inception,89,browning-inception
5852,FISCHER,M,Mystery,inception,183,fischer-inception
5853,ARTHUR,M,Mystery,inception,415,arthur-inception
5854,ARIADNE,F,Mystery,inception,479,ariadne-inception
5855,COBB,M,Mystery,inception,1528,cobb-inception
5856,BEN,M,Mystery,scream3,105,ben-scream3
5857,GALE WEATHERS! Oh my God!,NA,Mystery,scream3,29,gale_weathers!_oh_my_god!-scream3
5858,TYSON,M,Mystery,scream3,33,tyson-scream3
5859,DEWEY!,NA,Mystery,scream3,40,dewey!-scream3
5860,RANDY,,Mystery,scream3,38,randy-scream3
5861,BIANCA,F,Mystery,scream3,30,bianca-scream3
5862,MILTON,,Mystery,scream3,88,milton-scream3
5863,DETECTIVE KINCAID,,Mystery,scream3,205,detective_kincaid-scream3
5864,VOICE,,Mystery,scream3,162,voice-scream3
5865,ANGELINA,F,Mystery,scream3,38,angelina-scream3
5866,ROMAN,,Mystery,scream3,132,roman-scream3
5867,DEWEY,,Mystery,scream3,239,dewey-scream3
5868,DETECTIVE WALLACE,,Mystery,scream3,67,detective_wallace-scream3
5869,SIDNEY,,Mystery,scream3,242,sidney-scream3
5870,BAGBY,M,Mystery,chinatown,27,bagby-chinatown
5871,MORTY,M,Mystery,chinatown,35,morty-chinatown
5872,IDA'S VOICE,F,Mystery,chinatown,23,ida's_voice-chinatown
5873,SECRETARY,F,Mystery,chinatown,36,secretary-chinatown
5874,YELBURTON,M,Mystery,chinatown,79,yelburton-chinatown
5875,PILOT,M,Mystery,chinatown,49,pilot-chinatown
5876,RED FACED FARMER,M,Mystery,chinatown,26,red_faced_farmer-chinatown
5877,PALMER,F,Mystery,chinatown,30,palmer-chinatown
5878,EMMA,F,Mystery,chinatown,24,emma-chinatown
5879,CURLY,M,Mystery,chinatown,67,curly-chinatown
5880,CROSS,M,Mystery,chinatown,249,cross-chinatown
5881,EVELYN,F,Mystery,chinatown,539,evelyn-chinatown
5882,WALSH,M,Mystery,chinatown,49,walsh-chinatown
5883,GITTES,M,Mystery,chinatown,1745,gittes-chinatown
5884,ESCOBAR,M,Mystery,chinatown,242,escobar-chinatown
5885,HERB,M,Mystery,mulhollanddrive,21,herb-mulhollanddrive
5886,MR. DARBY,M,Mystery,mulhollanddrive,22,mr._darby-mulhollanddrive
5887,HOTEL MANAGER,M,Mystery,mulhollanddrive,21,hotel_manager-mulhollanddrive
5888,COWBOY,M,Mystery,mulhollanddrive,61,cowboy-mulhollanddrive
5889,COCO,F,Mystery,mulhollanddrive,136,coco-mulhollanddrive
5890,PARAMOUNT GUARD,M,Mystery,mulhollanddrive,23,paramount_guard-mulhollanddrive
5891,WALLY,M,Mystery,mulhollanddrive,38,wally-mulhollanddrive
5892,SARAH JAMES,F,Mystery,mulhollanddrive,21,sarah_james-mulhollanddrive
5893,ADAM,M,Mystery,mulhollanddrive,198,adam-mulhollanddrive
5894,RAY,M,Mystery,mulhollanddrive,45,ray-mulhollanddrive
5895,BETTY,F,Mystery,mulhollanddrive,449,betty-mulhollanddrive
5896,RITA,F,Mystery,mulhollanddrive,161,rita-mulhollanddrive
5897,LILLIAN,F,Mystery,manhattanmurdermystery,61,lillian-manhattanmurdermystery
5898,LARRY (voice over from inside the car),M,Mystery,manhattanmurdermystery,30,larry_(voice_over_from_inside_the_car)-manhattanmurdermystery
5899,TED (voice over),M,Mystery,manhattanmurdermystery,66,ted_(voice_over)-manhattanmurdermystery
5900,SY,M,Mystery,manhattanmurdermystery,42,sy-manhattanmurdermystery
5901,HELEN'S VOICE,F,Mystery,manhattanmurdermystery,48,helen's_voice-manhattanmurdermystery
5902,LARRY (voice over),M,Mystery,manhattanmurdermystery,131,larry_(voice_over)-manhattanmurdermystery
5903,HELEN,F,Mystery,manhattanmurdermystery,74,helen-manhattanmurdermystery
5904,CAROL (voice over),F,Mystery,manhattanmurdermystery,156,carol_(voice_over)-manhattanmurdermystery
5905,PAUL,M,Mystery,manhattanmurdermystery,261,paul-manhattanmurdermystery
5906,MARCIA (voice over),F,Mystery,manhattanmurdermystery,64,marcia_(voice_over)-manhattanmurdermystery
5907,TED,M,Mystery,manhattanmurdermystery,383,ted-manhattanmurdermystery
5908,MARCIA,F,Mystery,manhattanmurdermystery,192,marcia-manhattanmurdermystery
5909,LARRY,M,Mystery,manhattanmurdermystery,1495,larry-manhattanmurdermystery
5910,CAROL,F,Mystery,manhattanmurdermystery,1570,carol-manhattanmurdermystery
5911,(BEAT),NA,Mystery,getlow,24,(beat)-getlow
5912,MATTIE,F,Mystery,getlow,94,mattie-getlow
5913,HORTON,M,Mystery,getlow,40,horton-getlow
5914,BUSH,M,Mystery,getlow,253,bush-getlow
5915,FRANK,M,Mystery,getlow,184,frank-getlow
5916,CHARLIE,M,Mystery,getlow,55,charlie-getlow
5917,BUDDY,M,Mystery,getlow,145,buddy-getlow
5918,WEYLAND,M,Mystery,prometheus,68,weyland-prometheus
5919,MILBURN,M,Mystery,prometheus,44,milburn-prometheus
5920,DOWNS,NA,Mystery,prometheus,32,downs-prometheus
5921,KAMAROV,NA,Mystery,prometheus,29,kamarov-prometheus
5922,HOLLOWAY,M,Mystery,prometheus,359,holloway-prometheus
5923,VIGODA,NA,Mystery,prometheus,21,vigoda-prometheus
5924,BRICK,NA,Mystery,prometheus,41,brick-prometheus
5925,GLASSE,NA,Mystery,prometheus,33,glasse-prometheus
5926,STILLWELL,NA,Mystery,prometheus,25,stillwell-prometheus
5927,VICKERS,F,Mystery,prometheus,102,vickers-prometheus
5928,FIFIELD,M,Mystery,prometheus,46,fifield-prometheus
5929,JANEK,M,Mystery,prometheus,196,janek-prometheus
5930,WATTS,NA,Mystery,prometheus,419,watts-prometheus
5931,(FILTERED),NA,Mystery,prometheus,42,(filtered)-prometheus
5932,GEOFFREY,M,Mystery,sixdegreesofseparation,41,geoffrey-sixdegreesofseparation
5933,TRENT,,Mystery,sixdegreesofseparation,29,trent-sixdegreesofseparation
5934,RICK,M,Mystery,sixdegreesofseparation,50,rick-sixdegreesofseparation
5935,ELIZABETH,F,Mystery,sixdegreesofseparation,48,elizabeth-sixdegreesofseparation
5936,KITTY,,Mystery,sixdegreesofseparation,26,kitty-sixdegreesofseparation
5937,FLAN (VO),,Mystery,sixdegreesofseparation,26,flan_(vo)-sixdegreesofseparation
5938,TESS,F,Mystery,sixdegreesofseparation,33,tess-sixdegreesofseparation
5939,PAUL,M,Mystery,sixdegreesofseparation,259,paul-sixdegreesofseparation
5940,FLAN,M,Mystery,sixdegreesofseparation,277,flan-sixdegreesofseparation
5941,OUISA,F,Mystery,sixdegreesofseparation,408,ouisa-sixdegreesofseparation
5942,SOMETHING HORRIFIC,,Mystery,losersthe,21,something_horrific-losersthe
5943,FENNEL,,Mystery,losersthe,89,fennel-losersthe
5944,COUGAR,,Mystery,losersthe,25,cougar-losersthe
5945,JENSEN,M,Mystery,losersthe,389,jensen-losersthe
5946,POOCH,M,Mystery,losersthe,252,pooch-losersthe
5947,AISHA,F,Mystery,losersthe,238,aisha-losersthe
5948,CLAY,M,Mystery,losersthe,582,clay-losersthe
5949,TULLY,,Mystery,thunderheart,41,tully-thunderheart
5950,DENNIS,,Mystery,thunderheart,26,dennis-thunderheart
5951,BROOKS,,Mystery,thunderheart,31,brooks-thunderheart
5952,SHERMAN,,Mystery,thunderheart,28,sherman-thunderheart
5953,LOTWICE,,Mystery,thunderheart,28,lotwice-thunderheart
5954,GRANDPA,M,Mystery,thunderheart,34,grandpa-thunderheart
5955,YELLOW BIRD,,Mystery,thunderheart,84,yellow_bird-thunderheart
5956,CLEAR MOON,,Mystery,thunderheart,36,clear_moon-thunderheart
5957,RADIO,,Mystery,thunderheart,73,radio-thunderheart
5958,COOCH,M,Mystery,thunderheart,507,cooch-thunderheart
5959,CROW H,M,Mystery,thunderheart,556,crow_h-thunderheart
5960,SOPHIE,F,Mystery,hanna,70,sophie-hanna
5961,SEB,M,Mystery,hanna,23,seb-hanna
5962,ISAACS,M,Mystery,hanna,26,isaacs-hanna
5963,HANNA,F,Mystery,hanna,176,hanna-hanna
5964,MARISSA,F,Mystery,hanna,103,marissa-hanna
5965,OFFICER JOE,M,Mystery,super8,23,officer_joe-super8
5966,MRS. HATHAWAY,F,Mystery,super8,38,mrs._hathaway-super8
5967,DETECTIVE HATHAWAY,NA,Mystery,super8,41,detective_hathaway-super8
5968,(BEAT),NA,Mystery,super8,47,(beat)-super8
5969,CHARLES' MOTHER,F,Mystery,super8,41,charles'_mother-super8
5970,DR. WOODWARD,M,Mystery,super8,43,dr._woodward-super8
5971,PRESTON,M,Mystery,super8,80,preston-super8
5972,VOICE,NA,Mystery,super8,28,voice-super8
5973,LOUIS,M,Mystery,super8,53,louis-super8
5974,ALICE,F,Mystery,super8,160,alice-super8
5975,CARY,M,Mystery,super8,191,cary-super8
5976,JOE,M,Mystery,super8,548,joe-super8
5977,JACK,M,Mystery,super8,232,jack-super8
5978,LAKE.,NA,Mystery,blackswan,23,lake.-blackswan
5979,BALLET MISTRESS,F,Mystery,blackswan,25,ballet_mistress-blackswan
5980,OLDER NURSE,F,Mystery,blackswan,29,older_nurse-blackswan
5981,"TV. An unfamiliar, lonely noise.",NA,Mystery,blackswan,26,"tv._an_unfamiliar,_lonely_noise.-blackswan"
5982,BETH,F,Mystery,blackswan,74,beth-blackswan
5983,ERICA,F,Mystery,blackswan,357,erica-blackswan
5984,DAVID,M,Mystery,blackswan,40,david-blackswan
5985,LILY,F,Mystery,blackswan,393,lily-blackswan
5986,STAGE MANAGER,M,Mystery,blackswan,133,stage_manager-blackswan
5987,LEROY,M,Mystery,blackswan,652,leroy-blackswan
5988,NINA,F,Mystery,blackswan,695,nina-blackswan
5989,BURROWS,M,Mystery,prophecythe,69,burrows-prophecythe
5990,BILL,M,Mystery,prophecythe,94,bill-prophecythe
5991,CORONER,NA,Mystery,prophecythe,92,coroner-prophecythe
5992,LT. PAUL,M,Mystery,prophecythe,26,lt._paul-prophecythe
5993,SIMON,M,Mystery,prophecythe,81,simon-prophecythe
5994,JERRY,M,Mystery,prophecythe,64,jerry-prophecythe
5995,VOICE,NA,Mystery,prophecythe,49,voice-prophecythe
