	actual	char	line	pred	prob	linelength
24148	0	HUNSECKER	Find me a good one, Joe.	1.0	0.704289913177	6
24149	1	WALTER	A week.	1.0	0.679144144058	2
24150	0	MOTHER	She does look a little peaky.	1.0	0.613716006279	6
24151	0	ANGIE	Listen, somebody turn onna ballgame. It must be after one o'clock by now.	1.0	0.86385256052	13
24152	1	INDY	(wryly) Ah, Venicel	1.0	0.792874574661	3
24153	1	COBB	I extracted all the information you had in there.	1.0	0.764623343945	9
24154	1	BREWER	(to Rambo) They call us the field-unit meat- puppets.	1.0	0.935617804527	9
24155	1	WALTER	Now Dude--	1.0	0.960826575756	2
24156	1	BLAKENEY	No. No. Not through my nose!	1.0	0.679144144058	6
24157	1	BUZZ	It's the next level, the next dimension... (deep conviction) ...the small ball.	1.0	0.87510830164	12
24158	1	PAUL	There's sand pouring in here. I can't...it's everywhere. Please, let me out of here and I will ge you the money.	1.0	0.714934527874	21
24159	1	BARNES	Yeah.  Back about 100 metres.  He's dead, now get going, the gooks are all over the fuckin' place.	1.0	0.948195099831	18
24160	1	D'ARTAGNAN	It is not Raoul's heart alone that concerns me.  It is yours.  I know you find women compliant -- especially the poorer ones like Michelle.  But do they love you?  Do you love them?  What about a queen to love?  A son of your own?	1.0	0.799524009228	45
24161	0	ASHLEY	(shrugs) They're truck drivers.	1.0	0.840079247952	4
24162	1	ELLIS	I wanna talk to room 212. Juniper watches TV (o.s) at the foot of the bed. The phone rings. She snaps up, hits mute and grabs it.	1.0	0.792053878307	27
24163	1	DANNY	Sir, I --	1.0	0.872684657574	3
24164	0	MARION	(deeply) I am not that woman.	1.0	0.712860703468	6
24165	1	INDY	Who knows... lightning... fire... the power of God.	1.0	0.834898710251	8
24166	1	BOND	Damn!	1.0	0.769107103348	1
24167	1	CALVINO	Sounds good to me. (about the twenty^ 5ey Left'-- But Lefty's already on his way insi	1.0	0.960943579674	16
24168	1	TYRELL	Yo, Freak Boy --	1.0	0.698240101337	4
24169	0	OLIVE	I want a car.	1.0	0.679144144058	4
24170	1	ANDERSON	Fifty cops on the scene takes the chase out of them.	1.0	0.832000613213	11
24171	0	CAROL	(sardonically) And what is that?	1.0	0.679144144058	5
24172	1	HARRY	No, come on, let's be honest. ..a dame really my age. . .	1.0	0.898925542831	13
24173	1	LEO	Go.	1.0	0.679144144058	1
24174	0	MIRANDA	Isn't that right, Fletcher?	1.0	0.520865261555	4
24175	1	ANDY	Yeah!	1.0	0.700356721878	1
24176	1	EARLY	Hey Bri... I think I need a doctor. What d'ya say?	1.0	0.993291020393	11
24177	1	BREAN	No, I'm telling you, this guy, guy is guy is the Kitty's Sleepwear, guy, they should of given him Oscar. Oscar.  This is the...	1.0	0.852570474148	24
24178	1	POOH-BEAR	God damn, Danny, you got some nerve. Pooh-Bear respects that. (beat) Oh, by the way ...	1.0	0.769048035145	16
24179	1	LUKE	You won't.	1.0	0.679144144058	2
24180	0	JULIE	(to Bill) You can't make him do this -- He doesn't have a chance.	1.0	0.566166937351	14
24181	0	OLIVE	Now, you're cooking with gas.	1.0	0.674547493458	5
24182	1	BOB	Don?	1.0	0.679144144058	1
24183	0	HAZEL	Amsterdam!	1.0	0.506878018379	1
24184	0	BITSEY	Can you see the license?	1.0	0.753759264946	5
24185	0	SHEENI	Oh, thank you, Nickie!	0.0	0.0286091268063	4
24186	1	ROB	(Turning to the technician) Give me a tremendous laugh here, Charlie.	1.0	0.921891093254	11
24187	1	WILL	(to himself) Oh, I am fortune's fool, I will be punished for this!	1.0	0.869293451309	13
24188	1	SMITH	Roger that.	1.0	0.825762212276	2
24189	1	MURNEY	I was explaining, that as vice principal, I am in charge of.... 34.	1.0	0.807421267033	13
24190	1	STOBROD	I'm changed. People change. War changes people something terrible. (to Ada) Ruby's told you -- I've no doubt -- I wasn't always the best...	0.0	0.402068823576	24
24191	1	LOUIS	Really?	1.0	0.63429236412	1
24192	1	GANDALF	You will keep an eye on Frodo, won't you?	1.0	0.771209359169	9
24193	1	HICCUP	Whaddya reckon, bud? Think we might find a few Timberjacks in those woods? The odd Whispering Death or two in the rocks? Who knows... maybe we'll finally track down another Night Fury.	1.0	0.925385832787	32
24194	1	PEACHES	Homer, stayin' in Maine ain't movin' on!	1.0	0.760097682476	7
24195	1	NOTTINGHAM	Come!   It is time for the union	1.0	0.700153052807	7
24196	1	RANDY	So what are you doing now?	1.0	0.638098955154	6
24197	1	DIGNAM	No one calls me a liar. Especially when I'm lying.	1.0	0.624237477779	10
24198	0	CARLA	That's stupid. Why would they?	1.0	0.678804159164	5
24199	1	RANDY	Right there, you post me. Hard. I show color.	1.0	0.738765656948	9
24200	1	BILL	Rose ! Rose ! Come back ! Rose !	1.0	0.831642150879	9
24201	1	O'CONNELL	I believe in being prepared.	1.0	0.761210203171	5
24202	0	WOMAN	I'll give you a hint. You dumped me.	1.0	0.702448785305	8
24203	0	GINGER	(To VALET PARKER) Leave it where it is.	1.0	0.500664591789	8
24204	0	CARRIE	Press here.    Hard. Hard or he will die!	1.0	0.843932807446	8
24205	1	BEN	Yeah, nine years straight.	1.0	0.75619918108	4
24206	0	RITA	I don't think so.	1.0	0.641540229321	4
24207	1	ROMAN	Sarah, it's Roman, I'm sorry I'm running late, I'm still on the 405, I'm about 10 minutes away.	1.0	0.707991421223	18
24208	1	SPACCAFICO	Holy blood of Judas! Now what am I going to do??!	1.0	0.902228951454	11
24209	1	BARTHOLOMEW	Mrs. Lampert, I really hadn't planned on spending the entire night here.	1.0	0.88325625658	12
24210	1	BILLY	Don't!	1.0	0.666840791702	1
24211	1	MACREEDY	When will she be back?	1.0	0.679144144058	5
24212	1	CHARLIE	(to Handsome Rob) We need to know how long to get from the house to Union Station downtown.	0.0	0.425711870193	18
24213	1	LOVEDAY	You don't think we should go with him	1.0	0.600179135799	8
24214	0	MONICA	Most people just want to make money or be famous or something.  But you risk everything, just to help people.	1.0	0.584115743637	20
24215	0	ELLE	Didja do it?	1.0	0.849173665047	3
24216	1	GIMLI	Well, here's one dwarf she won't ensnare so easily. I have the eyes of a hawk and the ears of a fox!	1.0	0.599248945713	22
24217	0	MAGGIE	(looks up) We might be able to get up that way -- there's an opening --	1.0	0.748067557812	16
24218	1	PALMER	... It's a lower clearance level. Yes. But we're not, this isn't, we're not terminating you.	1.0	0.539042472839	16
24219	1	ALVY	(Reacting) What?	1.0	0.653286218643	2
24220	1	BARB	Aye. And not a bit of it any use to us, only hoarded. But it will drive us no longer.	1.0	0.954345464706	20
24221	1	BERNIE	And we intend to use them!	1.0	0.679144144058	6
24222	1	NICK	Now why would I do that?	1.0	0.683411896229	6
24223	1	SHERIFF	Then I guess you've never been hunting with Hank. (to Hank) We got two behind that crypt. Get 'em.	1.0	0.878627300262	19
24224	1	MORRIS	Never mind ...	1.0	0.694350838661	3
24225	1	TED	Linda.   You okay?	1.0	0.663721203804	3
24226	1	ROMEO	Fuck the both of you!	1.0	0.815126121044	5
24227	1	PRICE	You have something to do with this?	1.0	0.679144144058	7
24228	1	MONTOYA	But what does your intuition tell you...?	1.0	0.674262166023	7
24229	0	HARRIET	I'd like to hear. (to his confused look) Name me something bad you've done in your life.	1.0	0.702133119106	17
24230	1	BILLY	(nervous too, hissing) Shut up! They crawl back under the stage, out of sight. 245 INT. GYM  THE STUDENTS As the singing stops, the students staring at the stage. 246 CARRIE Her eyes tightly clenched shut, looking as if she's been dipped in a bucket of red paint. She's gotten the worst of it. 247 THE BUCKET dangling on the pulleys over the throne, clanging back and forth. A high-pitched GIRL'S	1.0	0.561038196087	71
24231	1	CARL	(gulping) At the bank?	1.0	0.879638373852	4
24232	1	TEDDY	I think you've got the wrong idea -	1.0	0.679081141949	8
24233	1	PAT	I just see that you made an effort and I'm gonna be better with my wife, I'm working on that. I wanna acknowledge her beauty. I never used to do that. I do that now. `Cause we're gonna be better than ever...Nikki. Just practicing. How'd Tommy die?	1.0	0.683580875397	47
24234	1	DIRK	I think we should go for it.	1.0	0.669543206692	7
24235	0	ELAINE	(to passengers) Please, ladies and gentlemen, please calm down.  Listen to me!	1.0	0.88374876976	12
24236	0	JESSICA	Aaron here?	1.0	0.729147076607	2
24237	1	FISHLEGS	Yeah, no kidding!	1.0	0.730851352215	3
24238	0	CAROL	Sure. Hold on.	1.0	0.772729754448	3
24239	0	VIVIAN	So you don't actually have a billion dollars, huh ?	1.0	0.676951467991	10
24240	1	KIRK	Oh, sure.    Is everything all right?	1.0	0.622206807137	6
24241	0	ANNA	Yeh -- unfortunately, things are going to be pretty busy, but... okay, let's give it a try.  Four o'clock could be good.	1.0	0.763003110886	22
24242	0	GINGER	(Sighing) It's great.	1.0	0.606303453445	3
24243	1	PEPPER	What's goin' on here... seems to be the question alright... you could ask the major but he don't know. He's busy tryin' to figger out how come the officer's mess run outta peach ice cream...	1.0	0.969027340412	35
24244	1	DUDE	Aw, fuck it.	1.0	0.860915184021	3
24245	1	ACE	After all the threats and all the bullshit, it turned out Ginger didn't tell 'em anything. But by then, the Feds didn't need her, anyway.	1.0	0.944348096848	25
24246	1	JAKE	Cameron?	1.0	0.899638473988	1
24247	1	SAM	What do you want to be? When you grow up. 53.	1.0	0.722159564495	11
24248	1	STANTON	(looks at her) You too?	1.0	0.6741720438	5
24249	1	FILKO	How many... what?!	1.0	0.679144144058	3
24250	1	AZUL	In a bottle, wey.	1.0	0.710059285164	4
24251	1	PRINCE	Where are you?	1.0	0.677363872528	3
24252	1	RATSO	Okay, right, right, okay. Another subject. Where you living? Still at the hotel?	1.0	0.739542961121	13
24253	0	BETH	"The ""one""?! I've had lots of ""ones""! I look like a baby but I'm twenty- fuckin'-- eight years old! You're just the latest!"	1.0	0.924560725689	23
24254	0	MAGGIE	(over radio) Gabe?	1.0	0.735166251659	3
24255	0	ALLISON	Oh, no ! Oh no ! I'm... I'm sorry.	0.0	0.434925973415	9
24256	1	ALLEN	Barry!	1.0	0.795786857605	1
24257	1	GUIDO	Finally, a serious question.	1.0	0.679144144058	4
24258	1	MURPHY	"""I'm afraid we can't let that one go, Ivan."""	1.0	0.846980452538	9
24259	1	MICKEY	(onscreen) I mean, I'm absolutely convinced that-that-- You know, I mean, it's not like that adenoidal thing, you know, where I didn't realize I had them out.	1.0	0.583817243576	27
24260	1	KELVIN	I want every second I can get with you.	1.0	0.685507297516	9
24261	1	EARLY	Here you go Bri'. Got a couple a bags of chips and some jerky, just holler if you want some.	1.0	0.973855614662	20
24262	1	STEVE	I've got to hand it to the British, David. You know what those guys are?  Decent. (He sits, crosses his legs.) Tell me, Herr Dr. Furtwangler, do you know Hans Hinkel?	1.0	0.871401906013	31
24263	0	JOHANA	(excited) Jacques, listen to the applause.	1.0	0.77127289772	6
24264	0	LILA	It was a flash of white. I ruled out deer immediately. Too... upright.	1.0	0.975442230701	13
24265	1	PO	What?! Master Oogway's choosing the Dragon Warrior! Today!	1.0	0.977766156197	8
24266	1	JEALOUS	Yeah.	1.0	0.700356721878	1
24267	1	WOODWARD	Sorry, Ken; listen, one last thing: where did your talk with Berger happen?	1.0	0.838959991932	13
24268	0	HELEN	"It's a shock. I had some bad days before I told you. I said: ""Oh, boy, that's all we need. A baby."" Then I said to myself: ""If I'm having a baby, I'm having a baby. That's all there is to it."" And I like the idea. We're going to have a family, Charlie. I like the idea."	1.0	0.555728316307	58
24269	0	JENNY	I want it.	1.0	0.679144144058	3
24270	1	INDY	When the Ark gets loaded, we're already going to be on that plane.	1.0	0.97307485342	13
24271	1	HAVEN	Murder.	1.0	0.800611376762	1
24272	1	JACOB	Jezebel, from the post office. You remember, you met her that time at the Christmas party. I was living with her. God, it was a nightmare. There were all these demons and I wa on fire. Only I was burning from ice	1.0	0.650184512138	42
24273	1	PAT	This is what I believe to be true. This is what I learned in the hospital. You have to do everything you can, you have to work your hardest, and if you do, if you stay positive, you have a shot at a silver lining.	1.0	0.76649928093	45
24274	1	DORR	Well, first, my dear boy, we follow the General's example...	1.0	0.824805915356	10
24275	1	JUD	Ayuh...how is your cat, Louis?	1.0	0.925284385681	5
24276	1	SHIFTY	Chill out, he's an old mate of mine.	1.0	0.876736521721	8
24277	1	HUB	Do as he says.	1.0	0.673355460167	4
24278	1	JIMMY	Very much so. I always have.	1.0	0.670407652855	6
24279	1	JOEL	Perfect. I'll be outta Micro-bio and we can grab a bite.	1.0	0.798891484737	11
24280	0	JUNO	(quiet at first) What?	1.0	0.627641797066	4
24281	1	PUFF	But I like being human now.	1.0	0.617553949356	6
24282	1	EDDIE	I will never let them touch me. 2.	1.0	0.700943112373	8
24283	0	HANNAH	Thank you. Another embrace between mother and daughter.   This could go on all night.	1.0	0.616424262524	14
24284	0	AIBILEEN	Lotta of folk think if you talk back to your husband, you crossed a line...need to be punished.	1.0	0.867259383202	18
24285	0	ARLY	(to Rocklin ignoring Miss Martin) Well? D'you want the job?	1.0	0.953281700611	10
24286	1	RONNY	You don't know nothing about it.	1.0	0.665702998638	6
24287	0	ZOE	I doubt it.	1.0	0.711440503597	3
24288	1	NICK	C'mon Mom, let's get out of here.	1.0	0.790188729763	7
24289	0	SAMMY	Two hours tops.	1.0	0.663845777512	3
24290	1	MICHAEL	You're an impostor! What have you done with my best friend?	1.0	0.615996003151	11
24291	1	SHEIK	(In Arabic) Allah be with you.	1.0	0.955066621304	6
24292	1	QUINN	I don't believe anyone is truly an atheist at the end.	1.0	0.718449294567	11
24293	1	BRADLEE	(to WOODWARD) --what about you?--	1.0	0.791875660419	5
24294	1	RICK	"Santa ""Flan?"" What kind of shitty name for a country is that?"	1.0	0.745582640171	12
24295	1	YAKITITO	38 38 MICROSCOPE POV The cells still pulsate with life. 39 39 PEYTON	1.0	0.962606787682	13
24296	0	MICHELLE	Sire, I --	1.0	0.769694507122	3
24297	1	OLIVER	Yeah.	1.0	0.700356721878	1
24298	1	GALEN	That's uncalled for. 19.	1.0	0.719784498215	4
24299	1	FATHER	You do what I say, do you hear me?!  You've got to keep this place clean!  You here, no place else!	1.0	0.74059599638	21
24300	1	OTTO	Ahh Oww You bastard (buzzard).	1.0	0.888732910156	5
24301	1	PIPPIN	Anyway...you need people of intelligence on this sort of mission...quest...thing...	1.0	0.729295372963	10
24302	0	JOYCE	Ugh! I don't know. I think that yuppie food did me in.	1.0	0.634188234806	12
24303	0	LUCILLA	The future.  The future pays for it...	1.0	0.653925120831	7
24304	1	SHEP	All right with me.	1.0	0.706576347351	4
24305	1	CATFISH	(looks up) What the fuck?!	1.0	0.805621087551	5
24306	0	JESSICA	I don't remember exactly...except I a Green. (another beat) What would you like to relive, Logan	1.0	0.604802966118	16
24307	0	JENNY	(to the STAR MAN) They're trying to get him.	1.0	0.782018363476	9
24308	1	DREW	We've earned this. Back home in New York, you don't say no to a party... Where's your sense of adventure?	1.0	0.724081337452	20
24309	0	ELSPETH	What do you mean?	1.0	0.679144144058	4
24310	1	MORTIMER	What ? Now ?	1.0	0.679144144058	4
24311	0	ABIGAIL	Because He's come back.	1.0	0.641695797443	4
24312	1	ELIAS	I know they're coming after us. I want them to. We'll give them the money, but we'll make a deal for ourselves. We'll get what we need for the synthetic drugs. I've thought it all out. I've been thinking it out for years.	1.0	0.76848000288	43
24313	1	GILL	I'm what?	1.0	0.679144144058	2
24314	1	ADAM	(calling) Reggie -- !	1.0	0.911942601204	4
24315	0	PEGGY	Hold on -- Nobody interviews Maggie in here unless they're getting haircut.	1.0	0.896766841412	12
24316	1	JACK	Transfer me, suspend me.  Just leave me alone.	1.0	0.825739979744	8
24317	1	PO	Ooo, sorry about that.	1.0	0.663512051105	4
24318	1	HOMER	(genuinely contrite) I know, I'm sorry.	1.0	0.809061288834	6
24319	1	CARLOS	Oh,   Anna's. It was great, man. Anna was   so pretty. getting excited) She   looked like a princess, like one   of those girls in a fairy tale, you   know, like Snow White.	1.0	0.629006743431	31
24320	1	PERKINS	Charly, you're being paranoid. It's not like it used to be, you're eight years out of date.	1.0	0.933138787746	17
24321	1	PHIL	Morning. 25.	1.0	0.672976195812	2
24322	0	TRINITY	All right --	1.0	0.699139475822	3
24323	1	PICARD	Acknowledged... (Deanna stands) ... I'll talk to Data	1.0	0.965102493763	8
24324	1	DANIEL	Raymond, get us out of here!	1.0	0.803181111813	6
24325	1	PICARD	He may have already rejected my humanity, but you also have a twin.	1.0	0.896651208401	13
24326	0	RONNIE	Just now.	1.0	0.679144144058	2
24327	1	PK	Finally the night of the concert arrived. The prison atmosphere, normally tense, was keening. Each prisoner entering the yard is searched. It was prison policy to keep tribal rivalries boiling. Divide and conquer. The policy of control.	1.0	0.982109427452	37
24328	1	BEN	You see, you can do it.	1.0	0.679144144058	6
24329	1	ANDY	So what do you say, Clara? Wanna see if we can get a table?	1.0	0.717643260956	14
24330	1	PHIL	(pause) Damn right.	1.0	0.886526048183	3
24331	1	STANLEY	(dryly) That's very impressive, son.	1.0	0.865122795105	5
24332	1	CONOR	I just - I have no idea what she's doing. I cannot read her signals - at all. We used to sleep together - all the time. Well, that's not true, I don't know why I said that, it wasn't all the time. But it did happen - I know I'm not making this up. And then, out of nowhere, it stops. But she still calls, she stops by, she sleeps on my couch, she wants a massage, she leaves cute messages - but it never goes ANYWHERE. I mean, what is she doing? 64	0.0	0.218374803662	95
24333	1	CARLOS	Now I'm screwed too.	1.0	0.892095148563	4
24334	1	JOHN	(pointing) Here.	1.0	0.738479971886	2
24335	1	ROCKLIN	Sit down, Clint. (to Dave, as he reaches into his pocket) How about goin' down below an' havin' one on me?	1.0	0.963547289371	21
24336	1	MOSS	...you have your agent check with the...	1.0	0.679144144058	7
24337	1	LUKE	(into comlink) Well, I finished my circle.  I don't pick up any life readings.	1.0	0.904279768467	14
24338	1	ALBERT	(shakes his head) I know...	1.0	0.913646519184	5
24339	0	VALKA	Do you like it?	1.0	0.678236603737	4
24340	1	DASCOMBE	Finch!	1.0	0.995833277702	1
24341	1	SOLIS	This will take time to setup. I'll have to get authorizations. (he listens) Okay, you relax, and I'll --	1.0	0.745095729828	19
24342	1	BIALYSTOCK	No!  No!  We don't make love.  Go to work. 80.	1.0	0.59000658989	10
24343	0	MARTHE	See you tomorrow. 36.	1.0	0.695656299591	4
24344	1	PAUL	They're calling me right now. I have to go.	1.0	0.710990309715	9
24345	0	JESSICA	Johnny, what time is it?! Johnny!	1.0	0.565171301365	6
24346	0	CYNTHIA	You said all I had to do was pick him out.	1.0	0.652047872543	11
24347	1	YBARRA	What?   What did he --	1.0	0.679144144058	5
24348	1	BEN	What's that, what's happening?	1.0	0.679144144058	4
24349	1	LEOPOLD	(after a beat. Firmly) In Canada.	1.0	0.714965939522	6
24350	1	CHESWICK	(pointing) They went that way.	1.0	0.722927451134	5
24351	0	JACKIE	Claire, I need help.	1.0	0.83827650547	4
24352	1	LARRY	Yeah, but where are you gonna get it. Madame Tussaud's ?	1.0	0.775149047375	11
24353	0	SIDNEY	Enjoy the movie.	1.0	0.686193466187	3
24354	1	DAD	Son.	1.0	0.79792547226	1
24355	0	RECEPTIONIST	If this is an emergency we have a staff of psychiatric social workers. There's about an hour's wait. I'll b glad to take your name. Why don't yo just fill out this form?	1.0	0.724992454052	33
24356	1	YASUJIRO	What do you want to eat?	1.0	0.679144144058	6
24357	0	ELLIE	My ass if falling.	1.0	0.869792819023	4
24358	0	SARAH	That stinks. They left you with absolutely nothing. It makes you wonder about the entire legal system. Like Rodney King.	1.0	0.857727169991	20
24359	0	CASSIDY	I think we can get you a shift.	1.0	0.694510757923	8
24360	0	STARLA	And you said the worms are part of him. They're all linked, like one creature?	1.0	0.635719299316	15
24361	1	MACE	...maybe...they're... (gasp) ...friendly...	1.0	0.67645585537	3
24362	1	LUKE	I don't... I don't believe it.	1.0	0.651719033718	6
24363	1	SAM	Everybody ok?	1.0	0.6962916255	2
24364	1	UTAH	What?	1.0	0.679144144058	1
24365	0	JESSICA	I said I'm sorry.	1.0	0.658127188683	4
24366	1	ALVY	It is. (Smacking his lips) It's dynamite ham.	1.0	0.943791210651	8
24367	0	ELLIE	My ass is falling.  It is.	1.0	0.858053147793	6
24368	1	WILLY	For sharing your wisdom. All your little helpful bits of information. (Beat) You were right.	1.0	0.85676074028	15
24369	1	DAD	Ah, I guess.	1.0	0.832860350609	3
24370	1	PICARD	Please, Beverly, this is hard enough.	1.0	0.605115890503	6
24371	1	WYDELL	(scanning the parking lot) Chief said pick him up and take him with us on our house to house. Guy's an ex-cop, thinks he can help.	1.0	0.759091854095	26
24372	1	HARLAND	Think about it.    ...    They defeated the greatest power in the world in a couple days. Walked right over us. ....    And these are only the first, they'll keep coming. This is not a war any more than there's a war between men and maggots. This is an extermination.	1.0	0.727604150772	49
24373	1	ALEX	Have to find him first. ----------------------------------------------------------------------------------------------------- 57.	1.0	0.679144144058	7
24374	1	WALTER	Hunh?	1.0	0.679144144058	1
24375	1	GITTES	(gravely) No, really?	1.0	0.534248769283	3
24376	1	KIRKEBY	Say, why don't we have ourselves a party -- the four of us?	1.0	0.6990634799	13
24377	0	CHRISTIAN	(after the kiss) I was wondering.	1.0	0.650531172752	6
24378	1	CLERK	No. You're here to pick up a casket.	1.0	0.803931415081	8
24379	1	RICK	My Debbie?	1.0	0.679144144058	2
24380	1	BRIAN	(sarcastically) Of course! The accent, the clothes, and those table manners!... He's got to be a mass murderer! (pause) What else could he be?	1.0	0.613017380238	24
24381	0	ANNE	... Ssssur...	1.0	0.679144144058	2
24382	1	KORDA	No, no, see what I'm sayin' is, I've got the --	1.0	0.838998734951	11
24383	1	LEONARD	Anger . . .	1.0	0.679144144058	4
24384	1	JEFF	That's a suitcase?	1.0	0.67373418808	3
24385	0	CLEAR	It's you Kimberly. The premonitions are about you.	0.0	0.258267968893	8
24386	1	SCOTT	(glancing up at the man in the chair) Met with her boyfriend at ten. Then...?	0.0	0.430315673351	15
24387	1	JOHN	I'm too old for you.	1.0	0.671526074409	5
24388	1	STUART	I'll talk to him.	1.0	0.666748046875	4
24389	0	SHEILA	I'm a credit card junkie. I went on a binge and my dad bailed me out. Now I'm trapped in his easy payment plan.	1.0	0.747588276863	24
24390	0	JILL	Jill Johnson.	1.0	0.683553397655	2
24391	1	DRIVER	Damned if I know.	1.0	0.873886525631	4
24392	1	WILL	Look at the bright side, Jules. We finally get to spend some quality time together.	1.0	0.703949689865	15
24393	1	NEFF	Dollar for dollar, accident insurance is the cheapest coverage you can buy, Mr. Dietrichson.	1.0	0.960869729519	14
24394	0	EVELYN	I'll pay your salary plus five thousand dollars if you find out what happened to Hollis and who is involved.	1.0	0.77885812521	20
24395	0	ADRIAN	Yes.	1.0	0.679144144058	1
24396	0	KIMBERLY	It's okay, Dad. I'm not ten anymore.	1.0	0.575303435326	7
24397	1	ELLIOT	Nobody ever wants to be punished for what they've done. It's just a new concept. But I still think our defense is reasonable. I don't believe, under the condition you were in, that you were responsible for your actions.	1.0	0.855831444263	39
24398	1	KWON	Hey, Jimmy.	1.0	0.791860222816	2
24399	1	SZPILMAN	So, what's the news?	1.0	0.679144144058	4
24400	1	THEO	I killed him once, I'll just have to kill him again.	1.0	0.702773153782	11
24401	1	MANDELA	In public, when people see me, they see my bodyguards, too. You represent me, directly. The rainbow nation starts here.	1.0	0.908828794956	20
24402	1	ARTHUR	Surely a glass of sherry at Christmas?	1.0	0.740916311741	7
24403	1	DANNY	I'm getting a 10% finder's fee from my man if I can get the right price.	1.0	0.834928035736	16
24404	1	ROB	Oh, come on!  Let me give you ten dollars for this, and you can give the rest away for all I care.	1.0	0.678161203861	22
24405	1	WILL	Can you hear me? Robot?	1.0	0.710907042027	5
24406	1	GABRIEL	Poor Richard says they'll make a Declaration of Independence by July.	0.0	0.406587392092	11
24407	1	MARK	Well, they can't because we've got it all.	1.0	0.679144144058	8
24408	1	WILLIE	No, I worked too hard in my time to get there. I think I'll just go on practicing law and make a little more money.	1.0	0.779842555523	25
24409	0	MICHELLE	I had a really good.	1.0	0.64931255579	5
24410	1	CAESAR	Goddammit, Violet!  Stop!  Now!	1.0	0.921934247017	4
24411	1	TUBBS	"Track with me, here... (beat) They knew the ""Russians"" were undercover Feeb?  They should have no-showed.  But, no, these guys show anyway, and commit murder upon federal officers.  And steal all your money... (beat; to Fujima) What does that say to you?"	1.0	0.987775921822	42
24412	0	MARGARET	Eddie says we don't have family problems.	1.0	0.626130402088	7
24413	0	AGNES	Um...hi!   Excuse me!	0.0	0.398591130972	3
24414	1	OTTO	It was with you and me and we were working in this sleazy shithole (shabby) motel down in Miami, Florida. And we were bellhops and we were sixty-five years old. It was so real it was really real, realistic.	1.0	0.64217042923	39
24415	1	JOHN	I got bad news for you, brother, so are you.	1.0	0.78974199295	10
24416	1	MICHAEL	I need you.	1.0	0.696631491184	3
24417	0	CAROL	The farmer?	1.0	0.698764622211	2
24418	1	CLAY	I don't care what she asked you.	1.0	0.636416733265	7
24419	1	RATSO	Here I am going to Florida and my leg hurts, my butt hurts, my chest hurts, my face hurts, and like that ain't enough, I gotta pee all over myself.	1.0	0.648071467876	30
24420	1	LAZARUS	Listen now... This what he sayin' to us. He say... (reads) If ye have faith... if ye have faith as a grain of mustard seed, ye shall say unto a mountain, remove hence... and it... shall... move. And nothin'... nothin' shall be impossible to you. (to Rae) You hear that? You just need a bit of faith. You just gotta believe you gonna get well, like I do.	1.0	0.931448638439	68
24421	1	PEYTON	s connects and is electrified. Unable to lot go, he shrieks a s his body S75 His skin peels away from the bone under the intense electrical charge. OMIT 76 76 OMIT 77 78 78 RICK'S FACE Twitches in horror. 79 V (Revised Scene #s 2-17-89) 46. 82 DURANT 82	1.0	0.901387631893	50
24422	0	LAURIE	Oh God, come on.	1.0	0.519065856934	4
24423	0	PETERS	(intercom) What, Justin, what shows you?	0.0	0.375508755445	6
24424	0	JESSICA	Aaron thinks I cheated on him.	1.0	0.748862147331	6
24425	0	MAID	Oh Lord!  I'd do just about anything for that!	1.0	0.50692987442	9
24426	1	CITRINE	Have you got a match on the bullet?	1.0	0.76261818409	8
24427	0	ZOE	What?	1.0	0.679144144058	1
24428	1	POOCH	Wade left his suitcase. 17.	1.0	0.852610051632	5
24429	0	KATHLEEN	What time are you gonna be there?	1.0	0.693020224571	7
24430	1	JOEY	Oh shit ... 87	1.0	0.704607069492	4
24431	0	NADYA	I...it's just a number, I...	1.0	0.651606440544	5
24432	1	RAY	Rachel... Rachel you've got to keep it down Rachel!	0.0	0.279388159513	9
24433	1	WILLIAM	So I get the brownie?	1.0	0.804842531681	5
24434	1	SZALAS	Warsaw Radio. I was a technician. I saw you almost every day.	1.0	0.737837195396	12
24435	1	JOHN	Yeah.	1.0	0.700356721878	1
24436	1	REPEAT	It's hotter than a fish in a fryin' pan.	1.0	0.735320925713	9
24437	0	DOLORES	Didn't I say you wouldn't recognize him?	1.0	0.709626197815	7
24438	1	DAMONE	What do you mean? Men have died trying to obtain this information. I will give it to you for free.	1.0	0.751268208027	20
24439	1	QUINTUS	(anguish) I have no choice --	1.0	0.580796957016	6
24440	1	STEWART	"She said, ""I have to go, let me go, let Baines take me away, let him try and save me. I am frightened of my will, of what it might do it is so strange and strong""."	0.0	0.419490635395	37
24441	1	ROCKLIN	Guess they wanted to get Clint, too. Doin' it this way they get us both. Clint first -- an' me afterwards -- like I jus' said.	0.0	0.415404230356	26
24442	0	BONNIE	Don't go yet, Mama.	1.0	0.527402758598	4
24443	0	LETTY	Got to go, Mom.   The monsters call. 5.	1.0	0.765028595924	8
24444	1	DENG	What is this `darn it?'	1.0	0.679144144058	5
24445	1	COWBOY	So let's just say I'm drivin' this buggy and you fix your attitude and you can ride along with me.	1.0	0.695849776268	20
24446	0	ARIADNE	Cobb, I'm not going to let you lose yourself in here! You have to get back to your children!	1.0	0.654502868652	19
24447	1	DIVINCI	Sure you do, Joe. Everybody needs protection. Especially a guy like you lives on the street, right?	1.0	0.915037691593	17
